school_group,tj_pathway,division,school_id,school,class_year,nmsf_count,grade11_enrollment,nmsf_per_100_juniors,rate_status,row_coverage_status,nmsf_status,enrollment_status,denominator_gap_flag,nmsf_missingness_flag,rate_missingness_note
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2025,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,seton_school_manassas,Seton School (Manassas),2026,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2019,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2020,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2021,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,pss_row_not_found,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2022,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2023,,137,,missing_nmsf_count,nmsf_gap,missing_source,reported,false,true,missing NMSF count
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2024,,,,missing_nmsf_and_grade11_enrollment,nmsf_and_denominator_gap,missing_source,private_pss_not_survey_year,true,true,missing NMSF count and grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2025,1,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
Private schools,Private/homeschool unallocated,PWCS,st_john_paul_the_great_catholic_high_school,St. John Paul the Great Catholic High School,2026,3,,,missing_grade11_enrollment,denominator_gap,verified_count,private_pss_not_survey_year,true,false,missing grade 11 denominator
