school_group,tj_pathway,division,school_id,school,class_year,nmsf_count,nmsf_status,nmsf_count_available,nmsf_source_id,nmsf_source_title,nmsf_source_url,nmsf_source_date,nmsf_source_hash,count_missingness_note
Base public schools,Prince William,PWCS,patriot_high_school,Patriot High School,2026,1,verified_count,true,pwcs_2026_semifinalists,Six students named National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2025/09/national_merit_scholarship_semifinalists,2025-09-11,47bee6803fa605d4a02e3a3f9de67042c65cf48121f5109aefdfe40a2bfa3570,source-backed numeric count
Base public schools,Prince William,PWCS,potomac_high_school,Potomac High School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,potomac_high_school,Potomac High School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,potomac_high_school,Potomac High School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,potomac_high_school,Potomac High School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,potomac_high_school,Potomac High School,2023,0,verified_zero,true,pwcs_2023_semifinalists,Prince William County students named 2023 National Merit Scholarship semifinalists,https://www.pwcs.edu/news/2022/09/pwcs_national_merit_semifinalists,2022-09-22,db105b5cee45ffbc73ebba68fba356d69647e0be83efcec509bd201988d5315d,source-backed numeric count
Base public schools,Prince William,PWCS,potomac_high_school,Potomac High School,2024,0,verified_zero,true,pwcs_2024_semifinalists,Prince William County Students Named 2024 National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2023/09/pwcs_national_merit_scholarship_semifinalists,2023-09-27,a1e68618fdd88b90124d900c987cccdb36d1af2c5550c377bc3fe96829fe81e2,source-backed numeric count
Base public schools,Prince William,PWCS,potomac_high_school,Potomac High School,2025,0,verified_zero,true,pwcs_2025_semifinalists,Six Prince William County Public Schools students named 2025 National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2024/09/six_pwcs_students_named_2025_national_merit_semifinalists,2024-09-12,fab4f591eeb5a05e5a8c7f13e1f6f11490417f4b4a4964d28abafe973fdebe0c,source-backed numeric count
Base public schools,Prince William,PWCS,potomac_high_school,Potomac High School,2026,0,verified_zero,true,pwcs_2026_semifinalists,Six students named National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2025/09/national_merit_scholarship_semifinalists,2025-09-11,47bee6803fa605d4a02e3a3f9de67042c65cf48121f5109aefdfe40a2bfa3570,source-backed numeric count
Base public schools,Prince William,PWCS,unity_reed_high_school,Unity Reed High School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,unity_reed_high_school,Unity Reed High School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,unity_reed_high_school,Unity Reed High School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,unity_reed_high_school,Unity Reed High School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,unity_reed_high_school,Unity Reed High School,2023,0,verified_zero,true,pwcs_2023_semifinalists,Prince William County students named 2023 National Merit Scholarship semifinalists,https://www.pwcs.edu/news/2022/09/pwcs_national_merit_semifinalists,2022-09-22,db105b5cee45ffbc73ebba68fba356d69647e0be83efcec509bd201988d5315d,source-backed numeric count
Base public schools,Prince William,PWCS,unity_reed_high_school,Unity Reed High School,2024,0,verified_zero,true,pwcs_2024_semifinalists,Prince William County Students Named 2024 National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2023/09/pwcs_national_merit_scholarship_semifinalists,2023-09-27,a1e68618fdd88b90124d900c987cccdb36d1af2c5550c377bc3fe96829fe81e2,source-backed numeric count
Base public schools,Prince William,PWCS,unity_reed_high_school,Unity Reed High School,2025,0,verified_zero,true,pwcs_2025_semifinalists,Six Prince William County Public Schools students named 2025 National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2024/09/six_pwcs_students_named_2025_national_merit_semifinalists,2024-09-12,fab4f591eeb5a05e5a8c7f13e1f6f11490417f4b4a4964d28abafe973fdebe0c,source-backed numeric count
Base public schools,Prince William,PWCS,unity_reed_high_school,Unity Reed High School,2026,0,verified_zero,true,pwcs_2026_semifinalists,Six students named National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2025/09/national_merit_scholarship_semifinalists,2025-09-11,47bee6803fa605d4a02e3a3f9de67042c65cf48121f5109aefdfe40a2bfa3570,source-backed numeric count
Base public schools,Prince William,PWCS,woodbridge_senior_high_school,Woodbridge Senior High School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,woodbridge_senior_high_school,Woodbridge Senior High School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,woodbridge_senior_high_school,Woodbridge Senior High School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,woodbridge_senior_high_school,Woodbridge Senior High School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Base public schools,Prince William,PWCS,woodbridge_senior_high_school,Woodbridge Senior High School,2023,0,verified_zero,true,pwcs_2023_semifinalists,Prince William County students named 2023 National Merit Scholarship semifinalists,https://www.pwcs.edu/news/2022/09/pwcs_national_merit_semifinalists,2022-09-22,db105b5cee45ffbc73ebba68fba356d69647e0be83efcec509bd201988d5315d,source-backed numeric count
Base public schools,Prince William,PWCS,woodbridge_senior_high_school,Woodbridge Senior High School,2024,0,verified_zero,true,pwcs_2024_semifinalists,Prince William County Students Named 2024 National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2023/09/pwcs_national_merit_scholarship_semifinalists,2023-09-27,a1e68618fdd88b90124d900c987cccdb36d1af2c5550c377bc3fe96829fe81e2,source-backed numeric count
Base public schools,Prince William,PWCS,woodbridge_senior_high_school,Woodbridge Senior High School,2025,0,verified_zero,true,pwcs_2025_semifinalists,Six Prince William County Public Schools students named 2025 National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2024/09/six_pwcs_students_named_2025_national_merit_semifinalists,2024-09-12,fab4f591eeb5a05e5a8c7f13e1f6f11490417f4b4a4964d28abafe973fdebe0c,source-backed numeric count
Base public schools,Prince William,PWCS,woodbridge_senior_high_school,Woodbridge Senior High School,2026,0,verified_zero,true,pwcs_2026_semifinalists,Six students named National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2025/09/national_merit_scholarship_semifinalists,2025-09-11,47bee6803fa605d4a02e3a3f9de67042c65cf48121f5109aefdfe40a2bfa3570,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,herndon_high_school,Herndon High School,2019,3,verified_count,true,fcps_2019_semifinalists,Two Hundred Fifty-Four Students Named 2019 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-fifty-four-students-named-2019-national-merit-semifinalists,2018-09-12,7ca025b24cb855ecdd509b838d06501cd83c5ecc0d742a08e94f72e8c63c89f7,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,herndon_high_school,Herndon High School,2020,1,verified_count,true,fcps_2020_semifinalists,Two Hundred Thirty-Seven Students Named 2020 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-seven-students-named-2020-national-merit-semifinalists,2019-09-17,8f2a3b99db001969cd396fa754a53ec050f1013dde5b75373f4eb48351bf9bd7,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,herndon_high_school,Herndon High School,2021,0,verified_zero,true,fcps_2021_semifinalists,Two Hundred Twelve Students Named 2021 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-twelve-students-named-2021-national-merit-semifinalists,2020-09-09,beeecaa63722d010117caae680e53bcdafbbcca0ad0b54a5c19363843d5fc10c,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,herndon_high_school,Herndon High School,2022,2,verified_count,true,fcps_2022_semifinalists,Students from 16 FCPS High Schools Named National Merit Semifinalists,https://www.fcps.edu/news/students-16-fcps-high-schools-named-national-merit-semifinalists,2021-09-23,6feb7c55aa966f68923068bd3f6c827a27c6d2bc2add7d28401ca67b3563343e,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,herndon_high_school,Herndon High School,2023,1,verified_count,true,fcps_2023_semifinalists,Two Hundred Thirty-Eight FCPS Students Are 2023 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-eight-fcps-students-are-2023-national-merit-semifinalists,2022-09-14,6dc3b580f3c2ff4eebb2e6f779597cae627025d129d0c59527c239cf4b42b48c,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,herndon_high_school,Herndon High School,2024,0,verified_zero,true,fcps_2024_semifinalists,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,3eb4c9eb50b4369dc0125e0b6a7ed7b889954460e07a9b32c86c6b4f24af287a,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,herndon_high_school,Herndon High School,2025,1,verified_count,true,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,herndon_high_school,Herndon High School,2026,2,verified_count,true,fcps_2026_semifinalists,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,d74b3aef8369eb2eec2204c452ace892ca8de8bbc0ff8f7e9a3254ed723daaa3,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,langley_high_school,Langley High School,2019,11,verified_count,true,fcps_2019_semifinalists,Two Hundred Fifty-Four Students Named 2019 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-fifty-four-students-named-2019-national-merit-semifinalists,2018-09-12,7ca025b24cb855ecdd509b838d06501cd83c5ecc0d742a08e94f72e8c63c89f7,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,langley_high_school,Langley High School,2020,8,verified_count,true,fcps_2020_semifinalists,Two Hundred Thirty-Seven Students Named 2020 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-seven-students-named-2020-national-merit-semifinalists,2019-09-17,8f2a3b99db001969cd396fa754a53ec050f1013dde5b75373f4eb48351bf9bd7,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,langley_high_school,Langley High School,2021,13,verified_count,true,fcps_2021_semifinalists,Two Hundred Twelve Students Named 2021 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-twelve-students-named-2021-national-merit-semifinalists,2020-09-09,beeecaa63722d010117caae680e53bcdafbbcca0ad0b54a5c19363843d5fc10c,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,langley_high_school,Langley High School,2022,8,verified_count,true,fcps_2022_semifinalists,Students from 16 FCPS High Schools Named National Merit Semifinalists,https://www.fcps.edu/news/students-16-fcps-high-schools-named-national-merit-semifinalists,2021-09-23,6feb7c55aa966f68923068bd3f6c827a27c6d2bc2add7d28401ca67b3563343e,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,langley_high_school,Langley High School,2023,15,verified_count,true,fcps_2023_semifinalists,Two Hundred Thirty-Eight FCPS Students Are 2023 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-eight-fcps-students-are-2023-national-merit-semifinalists,2022-09-14,6dc3b580f3c2ff4eebb2e6f779597cae627025d129d0c59527c239cf4b42b48c,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,langley_high_school,Langley High School,2024,13,verified_count,true,fcps_2024_semifinalists,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,3eb4c9eb50b4369dc0125e0b6a7ed7b889954460e07a9b32c86c6b4f24af287a,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,langley_high_school,Langley High School,2025,19,verified_count,true,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,langley_high_school,Langley High School,2026,23,verified_count,true,fcps_2026_semifinalists,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,d74b3aef8369eb2eec2204c452ace892ca8de8bbc0ff8f7e9a3254ed723daaa3,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,madison_high_school,Madison High School,2019,12,verified_count,true,fcps_2019_semifinalists,Two Hundred Fifty-Four Students Named 2019 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-fifty-four-students-named-2019-national-merit-semifinalists,2018-09-12,7ca025b24cb855ecdd509b838d06501cd83c5ecc0d742a08e94f72e8c63c89f7,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,madison_high_school,Madison High School,2020,5,verified_count,true,fcps_2020_semifinalists,Two Hundred Thirty-Seven Students Named 2020 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-seven-students-named-2020-national-merit-semifinalists,2019-09-17,8f2a3b99db001969cd396fa754a53ec050f1013dde5b75373f4eb48351bf9bd7,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,madison_high_school,Madison High School,2021,9,verified_count,true,fcps_2021_semifinalists,Two Hundred Twelve Students Named 2021 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-twelve-students-named-2021-national-merit-semifinalists,2020-09-09,beeecaa63722d010117caae680e53bcdafbbcca0ad0b54a5c19363843d5fc10c,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,madison_high_school,Madison High School,2022,4,verified_count,true,fcps_2022_semifinalists,Students from 16 FCPS High Schools Named National Merit Semifinalists,https://www.fcps.edu/news/students-16-fcps-high-schools-named-national-merit-semifinalists,2021-09-23,6feb7c55aa966f68923068bd3f6c827a27c6d2bc2add7d28401ca67b3563343e,source-backed numeric count
Base public schools,FCPS Region 1,FCPS,madison_high_school,Madison High School,2023,11,verified_count,true,fcps_2023_semifinalists,Two Hundred Thirty-Eight FCPS Students Are 2023 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-eight-fcps-students-are-2023-national-merit-semifinalists,2022-09-14,6dc3b580f3c2ff4eebb2e6f779597cae627025d129d0c59527c239cf4b42b48c,source-backed numeric count
